[ཐོད་_100_],ཐོད་_100_,ཐོད་_100_,ཐོད་_100_
[པའི་_100_],པའི་_100_,པའི་_100_,པའི་_100_
[ཅོད་_100_],ཅོད་_100_,ཅོད་_100_,ཅོད་_100_
[པན་_100_],པན་_100_,པན་_100_,པན་_100_
[ཅན_100_],ཅན_100_,ཅན_100_,ཅན_100_
[། _100_],། _100_,། _100_,། _100_
[སྦྲུལ་_100_],སྦྲུལ་_100_,སྦྲུལ་_100_,སྦྲུལ་_100_
[གྱིས་_100_],གྱིས་_100_,གྱིས་_100_,གྱིས་_100_
[བརྒྱན་_100_],བརྒྱན་_100_,བརྒྱན་_100_,བརྒྱན་_100_
[པ_100_],པ_100_,པ_100_,པ_100_
[། _100_],། _100_,། _100_,། _100_
[སྤྱན་_100_],སྤྱན་_100_,སྤྱན་_100_,སྤྱན་_100_
[དམར་_100_],དམར་_100_,དམར་_100_,དམར་_100_
[བ_100_],བ_100_,བ_100_,བ_100_
[། _100_],། _100_,། _100_,། _100_
[མཆེ་_100_],མཆེ་_100_,མཆེ་_100_,མཆེ་_100_
[བ་_100_],བ་_100_,བ་_100_,བ་_100_
[གཙིགས་_100_],གཙིགས་_100_,གཙིགས་_100_,གཙིགས་_100_
[པའི་_100_],པའི་_100_,པའི་_100_,པའི་_100_
ཞལ་_25_,[ཞལ། _50_],ཞལ། _50_,ཞལ།_25_
[སྟག་_100_],སྟག་_100_,སྟག་_100_,སྟག་_100_
[གི་_100_],གི་_100_,གི་_100_,གི་_100_
བགས་_25_,[པགས་_75_],པགས་_75_,པགས་_75_
[པའི་_100_],པའི་_100_,པའི་_100_,པའི་_100_
[ཤམ་_100_],ཤམ་_100_,ཤམ་_100_,ཤམ་_100_
[ཐབས་_100_],ཐབས་_100_,ཐབས་_100_,ཐབས་_100_
[ཅན་_100_],ཅན་_100_,ཅན་_100_,ཅན་_100_
[མི་_100_],མི་_100_,མི་_100_,མི་_100_
[མགོའི་_100_],མགོའི་_100_,མགོའི་_100_,མགོའི་_100_
[ཕྲེང་_100_],ཕྲེང་_100_,ཕྲེང་_100_,ཕྲེང་_100_
[བའི་_100_],བའི་_100_,བའི་_100_,བའི་_100_
[དོ་_100_],དོ་_100_,དོ་_100_,དོ་_100_
[ཤལ་_100_],ཤལ་_100_,ཤལ་_100_,ཤལ་_100_
[དང་_100_],དང་_100_,དང་_100_,དང་_100_
[ལྡན་_100_],ལྡན་_100_,ལྡན་_100_,ལྡན་_100_
[པ_100_],པ_100_,པ_100_,པ_100_
[། _75_],"། {ཡི་དགས་,_25_",། _75_,། _75_
[ཡི་_100_],ཡི་_100_,ཡི་_100_,ཡི་_100_
དྭགས་_25_,དྭགས་}_25_,[དགས་_50_],དགས་_50_
[ཀྱི་_100_],ཀྱི་_100_,ཀྱི་_100_,ཀྱི་_100_
[གདན་_100_],གདན་_100_,གདན་_100_,གདན་_100_
[ལ་_100_],ལ་_100_,ལ་_100_,ལ་_100_
[བཞེངས་_100_],བཞེངས་_100_,བཞེངས་_100_,བཞེངས་_100_
[པར་_100_],པར་_100_,པར་_100_,པར་_100_
[གནས_100_],གནས_100_,གནས_100_,གནས_100_
[། _100_],། _100_,། _100_,། _100_
[མུན་_100_],མུན་_100_,མུན་_100_,མུན་_100_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_
[མི་_100_],མི་_100_,མི་_100_,མི་_100_
[བཟད་_100_],བཟད་_100_,བཟད་_100_,བཟད་_100_
[པའི་_100_],པའི་_100_,པའི་_100_,པའི་_100_
[རང་_100_],རང་_100_,རང་_100_,རང་_100_
[བཞིན་_100_],བཞིན་_100_,བཞིན་_100_,བཞིན་_100_
[དུ་_100_],དུ་_100_,དུ་_100_,དུ་_100_
[བསྒོམས་_100_],བསྒོམས་_100_,བསྒོམས་_100_,བསྒོམས་_100_
[ལ་_100_],ལ་_100_,ལ་_100_,ལ་_100_
[ནག་_100_],ནག་_100_,ནག་_100_,ནག་_100_
[པོའི་_100_],པོའི་_100_,པོའི་_100_,པོའི་_100_
[ཚེས་_100_],ཚེས་_100_,ཚེས་_100_,ཚེས་_100_
[ནས་_100_],ནས་_100_,ནས་_100_,ནས་_100_
[སྒྲུབ་_100_],སྒྲུབ་_100_,སྒྲུབ་_100_,སྒྲུབ་_100_
བ་_25_,[པ་_75_],པ་_75_,པ་_75_
[བཅས་_75_],བཅས་_75_,བཅས་_75_,བཅས་“_25_
[ཏེ_100_],ཏེ_100_,ཏེ_100_,ཏེ_100_
[། _100_],། _100_,། _100_,། _100_
[དེའི་_100_],དེའི་_100_,དེའི་_100_,དེའི་_100_
[ཞལ་_100_],ཞལ་_100_,ཞལ་_100_,ཞལ་_100_
[ལྷོར་_100_],ལྷོར་_100_,ལྷོར་_100_,ལྷོར་_100_
[བསྟན་_100_],བསྟན་_100_,བསྟན་_100_,བསྟན་_100_
[ལ་_100_],ལ་_100_,ལ་_100_,ལ་_100_
[གཞག _100_],གཞག _100_,གཞག _100_,གཞག _100_
[།​_75_],།​_75_,།​_75_,།​ _25_
[ཁ་_100_],ཁ་_100_,ཁ་_100_,ཁ་_100_
[ཤར་_100_],ཤར་_100_,ཤར་_100_,ཤར་_100_
[དུ་_100_],དུ་_100_,དུ་_100_,དུ་_100_
[བསྟན་_100_],བསྟན་_100_,བསྟན་_100_,བསྟན་_100_
[ལ་_100_],ལ་_100_,ལ་_100_,ལ་_100_
ལགཞག _25_,[གཞག _75_],གཞག _75_,གཞག _75_
[།​_100_],།​_100_,།​_100_,།​_100_
[ཁ་_100_],ཁ་_100_,ཁ་_100_,ཁ་_100_
[ཤར་_100_],ཤར་_100_,ཤར་_100_,ཤར་_100_
[སྔགས་_100_],སྔགས་_100_,སྔགས་_100_,སྔགས་_100_
[སྟོང་_100_],སྟོང་_100_,སྟོང་_100_,སྟོང་_100_
[ཕྲག་_100_],ཕྲག་_100_,ཕྲག་_100_,ཕྲག་_100_
[བཅུ་_100_],བཅུ་_100_,བཅུ་_100_,བཅུ་_100_
[བཟླས་_100_],བཟླས་_100_,བཟླས་_100_,བཟླས་_100_
[པར་_100_],པར་_100_,པར་_100_,པར་_100_
[བྱའོ_100_],བྱའོ_100_,བྱའོ_100_,བྱའོ_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[དམ་_100_],དམ་_100_,དམ་_100_,དམ་_100_
[ཚིག་_100_],ཚིག་_100_,ཚིག་_100_,ཚིག་_100_
[གི་_100_],གི་_100_,གི་_100_,གི་_100_
[རྫས་_100_],རྫས་_100_,རྫས་_100_,རྫས་_100_
[ཀྱི་_75_],ཀྱི་_75_,ཀྱི་_75_,ཀྱི་“_25_
[གཏོར་_100_],གཏོར་_100_,གཏོར་_100_,གཏོར་_100_
[མ་_100_],མ་_100_,མ་_100_,མ་_100_
[ཕུལ་_100_],ཕུལ་_100_,ཕུལ་_100_,ཕུལ་_100_
[ལ_100_],ལ_100_,ལ_100_,ལ_100_
[། _100_],། _100_,། _100_,། _100_
[གུ་_100_],གུ་_100_,གུ་_100_,གུ་_100_
[གུལ་_100_],གུལ་_100_,གུལ་_100_,གུལ་_100_
[གྱི་_100_],གྱི་_100_,གྱི་_100_,གྱི་_100_
[བདུག་_100_],བདུག་_100_,བདུག་_100_,བདུག་_100_
[སྤོས་_100_],སྤོས་_100_,སྤོས་_100_,སྤོས་_100_
དབུས་_25_,[དབུལ་_75_],དབུལ་_75_,དབུལ་_75_
[བར་_100_],བར་_100_,བར་_100_,བར་_100_
[བྱའོ_100_],བྱའོ_100_,བྱའོ_100_,བྱའོ_100_
[། །​_75_],། །​_75_,། །​_75_,། །​ _25_
[མེ་_100_],མེ་_100_,མེ་_100_,མེ་_100_
[ཏོག་_100_],ཏོག་_100_,ཏོག་_100_,ཏོག་_100_
[སྣ་_100_],སྣ་_100_,སྣ་_100_,སྣ་_100_
[ཚོགས་_100_],ཚོགས་_100_,ཚོགས་_100_,ཚོགས་_100_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_
[གཏོར་_100_],གཏོར་_100_,གཏོར་_100_,གཏོར་_100_
[ནས_100_],ནས_100_,ནས_100_,ནས_100_
། །​_25_,[། _75_],། _75_,། _75_
[ཨོཾ་_100_],ཨོཾ་_100_,ཨོཾ་_100_,ཨོཾ་_100_
[ཨཱ་_100_],ཨཱ་_100_,ཨཱ་_100_,ཨཱ་_100_
[སི་_100_],སི་_100_,སི་_100_,སི་_100_
[མུ་_100_],མུ་_100_,མུ་_100_,མུ་_100_
[ས་_100_],ས་_100_,ས་_100_,ས་_100_
[ལ་_100_],ལ་_100_,ལ་_100_,ལ་_100_
[ཏྲི་_100_],ཏྲི་_100_,ཏྲི་_100_,ཏྲི་_100_
[ཤཱུ་_75_],ཤཱུ་_75_,ཤཱུ་_75_,ཤུ་_25_
[ལ_100_],ལ_100_,ལ_100_,ལ_100_
། །​_25_,[། _75_],། _75_,། _75_
[ཨེ་_100_],ཨེ་_100_,ཨེ་_100_,ཨེ་_100_
[ཧྱེ་_75_],ཧྱེ་_75_,ཧྱེ་_75_,ཧེ་_25_
[ཧི་_100_],ཧི་_100_,ཧི་_100_,ཧི་_100_
[མ་_100_],མ་_100_,མ་_100_,མ་_100_
[ཧཱ་_100_],ཧཱ་_100_,ཧཱ་_100_,ཧཱ་_100_
[ཀཱ་_100_],ཀཱ་_100_,ཀཱ་_100_,ཀཱ་_100_
[ལ་_100_],ལ་_100_,ལ་_100_,ལ་_100_
[སརྦྦ་_75_],སརྦྦ་_75_,སརྦྦ་_75_,སརྦ་_25_
ཤ་ཏྲཱུཾ། ནི་རྒ་ཏ་ཡ་ནི་རྒ་ཏ་ཡ། ཛྭ་ར་ཎ། གྲྀ་ཧྞཱ་པ་ཡ་གྲྀ་ཧྞཱ་_25_,[ཤ་ཏྲཱུཾ། ནིརྒ་ཏ་ཡ་ནིརྒ་ཏ་ཡ། ཛྭ་ར་ཎ། གྲྀཧྞཱ་པ་ཡ་གྲྀཧྞཱ་_50_],ཤ་ཏྲཱུཾ། ནིརྒ་ཏ་ཡ་ནིརྒ་ཏ་ཡ། ཛྭ་ར་ཎ། གྲྀཧྞཱ་པ་ཡ་གྲྀཧྞཱ་_50_,ཤ་ཏྭཾ་ནིརྒ་ཏ་ཡ་ནིན་ཏ་༧ཡ། ཛཱ་ར་ཎ། གྲོ༔་པ་ཡ་གྲཧྨཱ་_25_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_
[ཡ་_100_],ཡ་_100_,ཡ་_100_,ཡ་_100_
[ཧཱུཾ་_100_],ཧཱུཾ་_100_,ཧཱུཾ་_100_,ཧཱུཾ་_100_
[ཕཊ_100_],ཕཊ_100_,ཕཊ_100_,ཕཊ_100_
[། _100_],། _100_,། _100_,། _100_
[བཟའ་_100_],བཟའ་_100_,བཟའ་_100_,བཟའ་_100_
[བ་_100_],བ་_100_,བ་_100_,བ་_100_
སྦངས་_25_,[སྤངས་_75_],སྤངས་_75_,སྤངས་_75_
[ལ་_100_],ལ་_100_,ལ་_100_,ལ་_100_
[བཟླས་_100_],བཟླས་_100_,བཟླས་_100_,བཟླས་_100_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_
[བྱའོ_100_],བྱའོ_100_,བྱའོ_100_,བྱའོ_100_
[། །​_75_],། །​_75_,། །​_75_,། །​ _25_
[ཚངས་_100_],ཚངས་_100_,ཚངས་_100_,ཚངས་_100_
[པར་_100_],པར་_100_,པར་_100_,པར་_100_
[བྱས་_100_],བྱས་_100_,བྱས་_100_,བྱས་_100_
[ལ་_100_],ལ་_100_,ལ་_100_,ལ་_100_
[མངོན་_100_],མངོན་_100_,མངོན་_100_,མངོན་_100_
[དུ་_100_],དུ་_100_,དུ་_100_,དུ་_100_
[ཕྱོགས་_100_],ཕྱོགས་_100_,ཕྱོགས་_100_,ཕྱོགས་_100_
[པས་_100_],པས་_100_,པས་_100_,པས་_100_
[སྔགས་_100_],སྔགས་_100_,སྔགས་_100_,སྔགས་_100_
བཟློས་བར་_25_,[བཟླས་པར་_75_],བཟླས་པར་_75_,བཟླས་པར་_75_
[བྱའོ_100_],བྱའོ_100_,བྱའོ_100_,བྱའོ_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
སཱར་_25_,[སྔར་_75_],སྔར་_75_,སྔར་_75_
[བཞིན་_100_],བཞིན་_100_,བཞིན་_100_,བཞིན་_100_
[གཏོར་_100_],གཏོར་_100_,གཏོར་_100_,གཏོར་_100_
[མ་_100_],མ་_100_,མ་_100_,མ་_100_
[དབུལ་_100_],དབུལ་_100_,དབུལ་_100_,དབུལ་_100_
[ལོ_100_],ལོ_100_,ལོ_100_,ལོ_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[ཨོཾ་_100_],ཨོཾ་_100_,ཨོཾ་_100_,ཨོཾ་_100_
[མ་_100_],མ་_100_,མ་_100_,མ་_100_
[ཧཱ་_100_],ཧཱ་_100_,ཧཱ་_100_,ཧཱ་_100_
[ཀཱ་_100_],ཀཱ་_100_,ཀཱ་_100_,ཀཱ་_100_
[ལ་_100_],ལ་_100_,ལ་_100_,ལ་_100_
[ཧ་_100_],ཧ་_100_,ཧ་_100_,ཧ་_100_
[ན་_100_],ན་_100_,ན་_100_,ན་_100_
[ཧ་_100_],ཧ་_100_,ཧ་_100_,ཧ་_100_
[ན་_100_],ན་_100_,ན་_100_,ན་_100_
[བཛྲ་_100_],བཛྲ་_100_,བཛྲ་_100_,བཛྲ་_100_
[ཎ་_100_],ཎ་_100_,ཎ་_100_,ཎ་_100_
[སྭཱ་_100_],སྭཱ་_100_,སྭཱ་_100_,སྭཱ་_100_
[ཧཱ་_100_],ཧཱ་_100_,ཧཱ་_100_,ཧཱ་_100_
[ཞེས་_100_],ཞེས་_100_,ཞེས་_100_,ཞེས་_100_
[བྱ་_100_],བྱ་_100_,བྱ་_100_,བྱ་_100_
[བ་_100_],བ་_100_,བ་_100_,བ་_100_
[འབུམ་_100_],འབུམ་_100_,འབུམ་_100_,འབུམ་_100_
[ཕྲག་_100_],ཕྲག་_100_,ཕྲག་_100_,ཕྲག་_100_
[གཅིག་_100_],གཅིག་_100_,གཅིག་_100_,གཅིག་_100_
[བཟླས་_100_],བཟླས་_100_,བཟླས་_100_,བཟླས་_100_
[པར་_100_],པར་_100_,པར་_100_,པར་_100_
[བྱའོ_100_],བྱའོ_100_,བྱའོ_100_,བྱའོ_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[ཨོཾ་_75_],ཨོཾ་_75_,ཨོཾ་_75_,༧ཨོཾ་_25_
[མ་_100_],མ་_100_,མ་_100_,མ་_100_
[ཧཱ་_100_],ཧཱ་_100_,ཧཱ་_100_,ཧཱ་_100_
[ཀཱ་_100_],ཀཱ་_100_,ཀཱ་_100_,ཀཱ་_100_
[ལ་_100_],ལ་_100_,ལ་_100_,ལ་_100_
[ཧ་_100_],ཧ་_100_,ཧ་_100_,ཧ་_100_
[ན་_100_],ན་_100_,ན་_100_,ན་_100_
[ཧ་_100_],ཧ་_100_,ཧ་_100_,ཧ་_100_
[ན་_100_],ན་_100_,ན་_100_,ན་_100_
[བཛྲ་_100_],བཛྲ་_100_,བཛྲ་_100_,བཛྲ་_100_
[ཎ་_100_],ཎ་_100_,ཎ་_100_,ཎ་_100_
[ཨེ་_100_],ཨེ་_100_,ཨེ་_100_,ཨེ་_100_
ཏི་_25_,ཏེ་_25_,[ཏ་_50_],ཏ་_50_
[ཏ་_100_],ཏ་_100_,ཏ་_100_,ཏ་_100_
[པྲེ་_75_],པྲེ་_75_,པྲེ་_75_,པྲ་_25_
[ཥ་_100_],ཥ་_100_,ཥ་_100_,ཥ་_100_
[ཡཱ་_100_],ཡཱ་_100_,ཡཱ་_100_,ཡཱ་_100_
[མི་_100_],མི་_100_,མི་_100_,མི་_100_
[ཀ་_100_],ཀ་_100_,ཀ་_100_,ཀ་_100_
[ར་_100_],ར་_100_,ར་_100_,ར་_100_
[ཥེ་_75_],ཥེ་_75_,ཥེ་_75_,ཥ་_25_
[ཐཱ་_100_],ཐཱ་_100_,ཐཱ་_100_,ཐཱ་_100_
[སྭཱ་_100_],སྭཱ་_100_,སྭཱ་_100_,སྭཱ་_100_
[ཧཱ་_100_],ཧཱ་_100_,ཧཱ་_100_,ཧཱ་_100_
[ཞེས་_100_],ཞེས་_100_,ཞེས་_100_,ཞེས་_100_
[འབུམ་_100_],འབུམ་_100_,འབུམ་_100_,འབུམ་_100_
[ཕྲག་_100_],ཕྲག་_100_,ཕྲག་_100_,ཕྲག་_100_
[གསུམ་_100_],གསུམ་_100_,གསུམ་_100_,གསུམ་_100_
[བཟླས་_100_],བཟླས་_100_,བཟླས་_100_,བཟླས་_100_
[པར་_100_],པར་_100_,པར་_100_,པར་_100_
[བྱའོ_100_],བྱའོ_100_,བྱའོ_100_,བྱའོ_100_
[། །​_75_],། །​_75_,། །​_75_,། །​ _25_
[ཨོཾ་_100_],ཨོཾ་_100_,ཨོཾ་_100_,ཨོཾ་_100_
[མ་_100_],མ་_100_,མ་_100_,མ་_100_
[ཧཱ་_100_],ཧཱ་_100_,ཧཱ་_100_,ཧཱ་_100_
[ཀཱ་_100_],ཀཱ་_100_,ཀཱ་_100_,ཀཱ་_100_
[ལ་_100_],ལ་_100_,ལ་_100_,ལ་_100_
[ཧི་_100_],ཧི་_100_,ཧི་_100_,ཧི་_100_
[ཧ་_100_],ཧ་_100_,ཧ་_100_,ཧ་_100_
[ན་_75_],ན་_75_,ན་_75_,ཅན་_25_
[ཧ་_100_],ཧ་_100_,ཧ་_100_,ཧ་_100_
[ན་_100_],ན་_100_,ན་_100_,ན་_100_
[རཀྵ་_100_],རཀྵ་_100_,རཀྵ་_100_,རཀྵ་_100_
[རཀྵ་_100_],རཀྵ་_100_,རཀྵ་_100_,རཀྵ་_100_
བྷ་གྲྀ་ཧྞ་ཀ་རྱཾ་_25_,[བྷ་གྲྀཧྞ་ཀརྱཾ་_50_],བྷ་གྲྀཧྞ་ཀརྱཾ་_50_,བྷ་གྲིཉྩ་ཀརྱ་_25_
[ཀུ་_100_],ཀུ་_100_,ཀུ་_100_,ཀུ་_100_
[རུ་_100_],རུ་_100_,རུ་_100_,རུ་_100_
[ཛ་_100_],ཛ་_100_,ཛ་_100_,ཛ་_100_
[ཛ་_100_],ཛ་_100_,ཛ་_100_,ཛ་_100_
[ཞེས་_100_],ཞེས་_100_,ཞེས་_100_,ཞེས་_100_
[བྱ་_100_],བྱ་_100_,བྱ་_100_,བྱ་_100_
[བ་_100_],བ་_100_,བ་_100_,བ་_100_
[གཏོར་_100_],གཏོར་_100_,གཏོར་_100_,གཏོར་_100_
[མའི་_100_],མའི་_100_,མའི་_100_,མའི་_100_
[སྔགས་_100_],སྔགས་_100_,སྔགས་_100_,སྔགས་_100_
[སོ_100_],སོ_100_,སོ_100_,སོ_100_
། །​རྣམ་_25_,[། །​རྣལ་_50_],། །​རྣལ་_50_,། །​༧རྣལ་_25_
[འབྱོར་_100_],འབྱོར་_100_,འབྱོར་_100_,འབྱོར་_100_
[མ་_100_],མ་_100_,མ་_100_,མ་_100_
[དང་_100_],དང་_100_,དང་_100_,དང་_100_
[སྒྲུབ་_100_],སྒྲུབ་_100_,སྒྲུབ་_100_,སྒྲུབ་_100_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_
[བྱས་_100_],བྱས་_100_,བྱས་_100_,བྱས་_100_
[ལ་_100_],ལ་_100_,ལ་_100_,ལ་_100_
[ནག་_100_],ནག་_100_,ནག་_100_,ནག་_100_
[པོ་_100_],པོ་_100_,པོ་_100_,པོ་_100_
[ཆེན་_100_],ཆེན་_100_,ཆེན་_100_,ཆེན་_100_
[པོ་_100_],པོ་_100_,པོ་_100_,པོ་_100_
[བསྒྲུབ་_100_],བསྒྲུབ་_100_,བསྒྲུབ་_100_,བསྒྲུབ་_100_
[པར་_100_],པར་_100_,པར་_100_,པར་_100_
[བྱའོ_100_],བྱའོ_100_,བྱའོ_100_,བྱའོ_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[ནག་_100_],ནག་_100_,ནག་_100_,ནག་_100_
[པོ་_100_],པོ་_100_,པོ་_100_,པོ་_100_
[ཆེན་_100_],ཆེན་_100_,ཆེན་_100_,ཆེན་_100_
[པོའི་_100_],པོའི་_100_,པོའི་_100_,པོའི་_100_
[སྒྲུབ་_100_],སྒྲུབ་_100_,སྒྲུབ་_100_,སྒྲུབ་_100_
[ཐབས་_100_],ཐབས་_100_,ཐབས་_100_,ཐབས་_100_
[རྫོགས་_100_],རྫོགས་_100_,རྫོགས་_100_,རྫོགས་_100_
[སོ_100_],སོ_100_,སོ_100_,སོ_100_
[། །​_75_],། །​_75_,། །​_75_,།། །​།_25_
