[ཤིང་ཆ་ཨ་ཀ་ར་པ་_44_],ཤིང་ཆ་ཨ་ཀ་ར་པ་_44_,ཤིང་ཚྭ་ཨ་གར་པ་_22_,ཤིང་ཚྭ་ཨ་གར་པ་_22_,ཤིང་ཆ་ཨ་ཀ་ར་པ་_44_,ཤིང་ཆ་ཨ་ཀ་ར་པ་_44_,ཤིང་ཚ་ཨ་ཀར་བ་_11_,ཤིང་ཆ་ཨ་ཀར་པ་_22_,ཤིང་ཆ་ཨ་ཀར་པ་_22_
[ཏྲ་_100_],ཏྲ་_100_,ཏྲ་_100_,ཏྲ་_100_,ཏྲ་_100_,ཏྲ་_100_,ཏྲ་_100_,ཏྲ་_100_,ཏྲ་_100_
[བྲི་_88_],བྲི་_88_,བྲི་_88_,བྲི་_88_,བྲི་_88_,བྲི་_88_,པྲི་_11_,བྲི་_88_,བྲི་_88_
[ཀ་_100_],ཀ་_100_,ཀ་_100_,ཀ་_100_,ཀ་_100_,ཀ་_100_,ཀ་_100_,ཀ་_100_,ཀ་_100_
[ཏུ་_77_],ཏུ་_77_,དུ་_22_,དུ་_22_,ཏུ་_77_,ཏུ་_77_,ཏུ་_77_,ཏུ་_77_,ཏུ་_77_
[རུས་_100_],རུས་_100_,རུས་_100_,རུས་_100_,རུས་_100_,རུས་_100_,རུས་_100_,རུས་_100_,རུས་_100_
[སྤང་_100_],སྤང་_100_,སྤང་_100_,སྤང་_100_,སྤང་_100_,སྤང་_100_,སྤང་_100_,སྤང་_100_,སྤང་_100_
[སྤོས་_100_],སྤོས་_100_,སྤོས་_100_,སྤོས་_100_,སྤོས་_100_,སྤོས་_100_,སྤོས་_100_,སྤོས་_100_,སྤོས་_100_
[རྒྱ་_100_],རྒྱ་_100_,རྒྱ་_100_,རྒྱ་_100_,རྒྱ་_100_,རྒྱ་_100_,རྒྱ་_100_,རྒྱ་_100_,རྒྱ་_100_
[སྤོས་_100_],སྤོས་_100_,སྤོས་_100_,སྤོས་_100_,སྤོས་_100_,སྤོས་_100_,སྤོས་_100_,སྤོས་_100_,སྤོས་_100_
[རྡོ་_100_],རྡོ་_100_,རྡོ་_100_,རྡོ་_100_,རྡོ་_100_,རྡོ་_100_,རྡོ་_100_,རྡོ་_100_,རྡོ་_100_
[དྲེགས་_77_],དྲེགས་_77_,དྲེག་_22_,དྲེག་_22_,དྲེགས་_77_,དྲེགས་_77_,དྲེགས་_77_,དྲེགས་_77_,དྲེགས་_77_
[དང་_100_],དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_
[ཀུན་_100_],ཀུན་_100_,ཀུན་_100_,ཀུན་_100_,ཀུན་_100_,ཀུན་_100_,ཀུན་_100_,ཀུན་_100_,ཀུན་_100_
[དུ་_100_],དུ་_100_,དུ་_100_,དུ་_100_,དུ་_100_,དུ་_100_,དུ་_100_,དུ་_100_,དུ་_100_
[གན་_77_],གན་_77_,གྷཾ་_22_,གྷཾ་_22_,གན་_77_,གན་_77_,གན་_77_,གན་_77_,གན་_77_
[དྷ་_100_],དྷ་_100_,དྷ་_100_,དྷ་_100_,དྷ་_100_,དྷ་_100_,དྷ་_100_,དྷ་_100_,དྷ་_100_
[བ་_77_],བ་_77_,བ་_77_,བ་_77_,པ་_22_,པ་_22_,བ་_77_,བ་_77_,བ་_77_
[ལིག་_100_],ལིག་_100_,ལིག་_100_,ལིག་_100_,ལིག་_100_,ལིག་_100_,ལིག་_100_,ལིག་_100_,ལིག་_100_
[ཐང་_100_],ཐང་_100_,ཐང་_100_,ཐང་_100_,ཐང་_100_,ཐང་_100_,ཐང་_100_,ཐང་_100_,ཐང་_100_
[ཆུ་_100_],ཆུ་_100_,ཆུ་_100_,ཆུ་_100_,ཆུ་_100_,ཆུ་_100_,ཆུ་_100_,ཆུ་_100_,ཆུ་_100_
[པྲི་_100_],པྲི་_100_,པྲི་_100_,པྲི་_100_,པྲི་_100_,པྲི་_100_,པྲི་_100_,པྲི་_100_,པྲི་_100_
[ཡང་_100_],ཡང་_100_,ཡང་_100_,ཡང་_100_,ཡང་_100_,ཡང་_100_,ཡང་_100_,ཡང་_100_,ཡང་_100_
[སེན་_100_],སེན་_100_,སེན་_100_,སེན་_100_,སེན་_100_,སེན་_100_,སེན་_100_,སེན་_100_,སེན་_100_
[མོ་_100_],མོ་_100_,མོ་_100_,མོ་_100_,མོ་_100_,མོ་_100_,མོ་_100_,མོ་_100_,མོ་_100_
[ཅན་_77_],ཅན་_77_,ཅན་_77_,ཅན་_77_,ཅན་_77_,ཅན་_77_,ཅན་_77_,ཙན་_22_,ཙན་_22_
[དན་_77_],དན་_77_,དན་_77_,དན་_77_,དན་ན་_22_,དན་ན་_22_,དན་_77_,དན་_77_,དན་_77_
[གླ་_100_],གླ་_100_,གླ་_100_,གླ་_100_,གླ་_100_,གླ་_100_,གླ་_100_,གླ་_100_,གླ་_100_
[སྒང་_100_],སྒང་_100_,སྒང་_100_,སྒང་_100_,སྒང་_100_,སྒང་_100_,སྒང་_100_,སྒང་_100_,སྒང་_100_
[རྣམས_100_],རྣམས_100_,རྣམས_100_,རྣམས_100_,རྣམས_100_,རྣམས_100_,རྣམས_100_,རྣམས_100_,རྣམས_100_
[། །​_77_],། །​_77_,། །​_77_,། །​_77_,"། །​{གོ་རིམས་,_22_","། །​{གོ་རིམས་,_22_",། །​_77_,། །​_77_,། །​_77_
[གོ་_100_],གོ་_100_,གོ་_100_,གོ་_100_,གོ་_100_,གོ་_100_,གོ་_100_,གོ་_100_,གོ་_100_
[རིམ་_44_],རིམ་_44_,རིམ་_44_,རིམ་_44_,རིམ་}_22_,རིམ་}_22_,རིམས་_33_,རིམས་_33_,རིམས་_33_
[བཞིན་_100_],བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_
[དུ་_100_],དུ་_100_,དུ་_100_,དུ་_100_,དུ་_100_,དུ་_100_,དུ་_100_,དུ་_100_,དུ་_100_
[ཆ་_100_],ཆ་_100_,ཆ་_100_,ཆ་_100_,ཆ་_100_,ཆ་_100_,ཆ་_100_,ཆ་_100_,ཆ་_100_
[རེ་_100_],རེ་_100_,རེ་_100_,རེ་_100_,རེ་_100_,རེ་_100_,རེ་_100_,རེ་_100_,རེ་_100_
[བསྐྱེད་_100_],བསྐྱེད་_100_,བསྐྱེད་_100_,བསྐྱེད་_100_,བསྐྱེད་_100_,བསྐྱེད་_100_,བསྐྱེད་_100_,བསྐྱེད་_100_,བསྐྱེད་_100_
[ཅིང་_100_],ཅིང་_100_,ཅིང་_100_,ཅིང་_100_,ཅིང་_100_,ཅིང་_100_,ཅིང་_100_,ཅིང་_100_,ཅིང་_100_
[དྲིའི་_100_],དྲིའི་_100_,དྲིའི་_100_,དྲིའི་_100_,དྲིའི་_100_,དྲིའི་_100_,དྲིའི་_100_,དྲིའི་_100_,དྲིའི་_100_
[སྦྱོར་_100_],སྦྱོར་_100_,སྦྱོར་_100_,སྦྱོར་_100_,སྦྱོར་_100_,སྦྱོར་_100_,སྦྱོར་_100_,སྦྱོར་_100_,སྦྱོར་_100_
[བ་_100_],བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_
[བརྒྱད་_100_],བརྒྱད་_100_,བརྒྱད་_100_,བརྒྱད་_100_,བརྒྱད་_100_,བརྒྱད་_100_,བརྒྱད་_100_,བརྒྱད་_100_,བརྒྱད་_100_
[པ་_77_],པ་_77_,པ་_77_,པ་_77_,བ་_22_,བ་_22_,པ་_77_,པ་_77_,པ་_77_
[ཕྲག་_100_],ཕྲག་_100_,ཕྲག་_100_,ཕྲག་_100_,ཕྲག་_100_,ཕྲག་_100_,ཕྲག་_100_,ཕྲག་_100_,ཕྲག་_100_
[གཉིས་_100_],གཉིས་_100_,གཉིས་_100_,གཉིས་_100_,གཉིས་_100_,གཉིས་_100_,གཉིས་_100_,གཉིས་_100_,གཉིས་_100_
[དང་_100_],དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_
[བཞི་_100_],བཞི་_100_,བཞི་_100_,བཞི་_100_,བཞི་_100_,བཞི་_100_,བཞི་_100_,བཞི་_100_,བཞི་_100_
[པའི་_66_],པའི་_66_,པའི་_66_,པའི་_66_,བའི་_33_,བའི་_33_,བའི་_33_,པའི་_66_,པའི་_66_
[སྦྱོར་_100_],སྦྱོར་_100_,སྦྱོར་_100_,སྦྱོར་_100_,སྦྱོར་_100_,སྦྱོར་_100_,སྦྱོར་_100_,སྦྱོར་_100_,སྦྱོར་_100_
[བའང་_100_],བའང་_100_,བའང་_100_,བའང་_100_,བའང་_100_,བའང་_100_,བའང་_100_,བའང་_100_,བའང་_100_
[ཉི་_100_],ཉི་_100_,ཉི་_100_,ཉི་_100_,ཉི་_100_,ཉི་_100_,ཉི་_100_,ཉི་_100_,ཉི་_100_
[ཤུ་_77_],ཤུ་_77_,ཤུ་ཆ་_22_,ཤུ་ཆ་_22_,ཤུ་_77_,ཤུ་_77_,ཤུ་_77_,ཤུ་_77_,ཤུ་_77_
[ལས་ནི་_77_],ལས་ནི་_77_,ལས་_22_,ལས་_22_,ལས་ནི་_77_,ལས་ནི་_77_,ལས་ནི་_77_,ལས་ནི་_77_,ལས་ནི་_77_
[གཉིས་_100_],གཉིས་_100_,གཉིས་_100_,གཉིས་_100_,གཉིས་_100_,གཉིས་_100_,གཉིས་_100_,གཉིས་_100_,གཉིས་_100_
[ཀྱིས་_100_],ཀྱིས་_100_,ཀྱིས་_100_,ཀྱིས་_100_,ཀྱིས་_100_,ཀྱིས་_100_,ཀྱིས་_100_,ཀྱིས་_100_,ཀྱིས་_100_
[ཉུང་_100_],ཉུང་_100_,ཉུང་_100_,ཉུང་_100_,ཉུང་_100_,ཉུང་_100_,ཉུང་_100_,ཉུང་_100_,ཉུང་_100_
[བར་_100_],བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_
[གྱིས་_100_],གྱིས་_100_,གྱིས་_100_,གྱིས་_100_,གྱིས་_100_,གྱིས་_100_,གྱིས་_100_,གྱིས་_100_,གྱིས་_100_
[ཤིག་_100_],ཤིག་_100_,ཤིག་_100_,ཤིག་_100_,ཤིག་_100_,ཤིག་_100_,ཤིག་_100_,ཤིག་_100_,ཤིག་_100_
[འཛངས་_100_],འཛངས་_100_,འཛངས་_100_,འཛངས་_100_,འཛངས་_100_,འཛངས་_100_,འཛངས་_100_,འཛངས་_100_,འཛངས་_100_
[མ་_100_],མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_
[མོ_100_],མོ_100_,མོ_100_,མོ_100_,མོ_100_,མོ_100_,མོ_100_,མོ_100_,མོ_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_
[ཨ་ཀ་ར་ཀུན་ཏུ་ར་ཏུ་_44_],ཨ་ཀ་ར་ཀུན་ཏུ་ར་ཏུ་_44_,ཨ་ཀ་གར་ཀུན་ཏུ་ར་དུར་_11_,ཨ་ཀ་གར་ཀུན་ཏུ་ར་ཏུ་_11_,ཨ་ཀ་ར་ཀུན་ཏུ་ར་ཏུ་_44_,ཨ་ཀ་ར་ཀུན་ཏུ་ར་ཏུ་_44_,ཨ་ཀར་ཀུན་ཏུར་ཏུ་_33_,ཨ་ཀར་ཀུན་ཏུར་ཏུ་_33_,ཨ་ཀར་ཀུན་ཏུར་ཏུ་_33_
[རུས་_100_],རུས་_100_,རུས་_100_,རུས་_100_,རུས་_100_,རུས་_100_,རུས་_100_,རུས་_100_,རུས་_100_
[གན་_77_],གན་_77_,གྷཾ་_22_,གྷཾ་_22_,གན་_77_,གན་_77_,གན་_77_,གན་_77_,གན་_77_
[དྷ་_100_],དྷ་_100_,དྷ་_100_,དྷ་_100_,དྷ་_100_,དྷ་_100_,དྷ་_100_,དྷ་_100_,དྷ་_100_
[ཐང་_100_],ཐང་_100_,ཐང་_100_,ཐང་_100_,ཐང་_100_,ཐང་_100_,ཐང་_100_,ཐང་_100_,ཐང་_100_
[ཆུ་_100_],ཆུ་_100_,ཆུ་_100_,ཆུ་_100_,ཆུ་_100_,ཆུ་_100_,ཆུ་_100_,ཆུ་_100_,ཆུ་_100_
[པྲི་_100_],པྲི་_100_,པྲི་_100_,པྲི་_100_,པྲི་_100_,པྲི་_100_,པྲི་_100_,པྲི་_100_,པྲི་_100_
[ཡང་_100_],ཡང་_100_,ཡང་_100_,ཡང་_100_,ཡང་_100_,ཡང་_100_,ཡང་_100_,ཡང་_100_,ཡང་_100_
[ཙན་_100_],ཙན་_100_,ཙན་_100_,ཙན་_100_,ཙན་_100_,ཙན་_100_,ཙན་_100_,ཙན་_100_,ཙན་_100_
[དན་_100_],དན་_100_,དན་_100_,དན་_100_,དན་_100_,དན་_100_,དན་_100_,དན་_100_,དན་_100_
[གནས་_100_],གནས་_100_,གནས་_100_,གནས་_100_,གནས་_100_,གནས་_100_,གནས་_100_,གནས་_100_,གནས་_100_
