[། _88_],། _88_,། _88_,། _88_,། _88_,། _88_,། _88_,། །​_11_,། _88_
[དཔལ་_100_],དཔལ་_100_,དཔལ་_100_,དཔལ་_100_,དཔལ་_100_,དཔལ་_100_,དཔལ་_100_,དཔལ་_100_,དཔལ་_100_
[ནག་_100_],ནག་_100_,ནག་_100_,ནག་_100_,ནག་_100_,ནག་_100_,ནག་_100_,ནག་_100_,ནག་_100_
[པོ་_100_],པོ་_100_,པོ་_100_,པོ་_100_,པོ་_100_,པོ་_100_,པོ་_100_,པོ་_100_,པོ་_100_
[ཆེན་_100_],ཆེན་_100_,ཆེན་_100_,ཆེན་_100_,ཆེན་_100_,ཆེན་_100_,ཆེན་_100_,ཆེན་_100_,ཆེན་_100_
[པོ་_100_],པོ་_100_,པོ་_100_,པོ་_100_,པོ་_100_,པོ་_100_,པོ་_100_,པོ་_100_,པོ་_100_
[ལ་_100_],ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_
[ཕྱག་_100_],ཕྱག་_100_,ཕྱག་_100_,ཕྱག་_100_,ཕྱག་_100_,ཕྱག་_100_,ཕྱག་_100_,ཕྱག་_100_,ཕྱག་_100_
[འཚལ་_100_],འཚལ་_100_,འཚལ་_100_,འཚལ་_100_,འཚལ་_100_,འཚལ་_100_,འཚལ་_100_,འཚལ་_100_,འཚལ་_100_
[ལོ_100_],ལོ_100_,ལོ_100_,ལོ_100_,ལོ_100_,ལོ_100_,ལོ_100_,ལོ_100_,ལོ_100_
[། །​ཨོཾ་_88_],། །​ཨོཾ་_88_,། །​ཨོཾ་_88_,། །​ཨོཾ་_88_,། །​ཨོཾ་_88_,། །​ཨོཾ་_88_,། །​ཨོཾ་_88_,། །​ ཨོ་_11_,། །​ཨོཾ་_88_
[གྲུབ་_100_],གྲུབ་_100_,གྲུབ་_100_,གྲུབ་_100_,གྲུབ་_100_,གྲུབ་_100_,གྲུབ་_100_,གྲུབ་_100_,གྲུབ་_100_
[པར་_100_],པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_
[གྱུར་_100_],གྱུར་_100_,གྱུར་_100_,གྱུར་_100_,གྱུར་_100_,གྱུར་_100_,གྱུར་_100_,གྱུར་_100_,གྱུར་_100_
[ཅིག _100_],ཅིག _100_,ཅིག _100_,ཅིག _100_,ཅིག _100_,ཅིག _100_,ཅིག _100_,ཅིག _100_,ཅིག _100_
[།​ཧཱུཾ་ཧཱུཾ་_88_],།​ཧཱུཾ་ཧཱུཾ་_88_,།​ཧཱུཾ་ཧཱུཾ་_88_,།​ཧཱུཾ་ཧཱུཾ་_88_,།​ཧཱུཾ་ཧཱུཾ་_88_,།​ཧཱུཾ་ཧཱུཾ་_88_,།​ཧཱུཾ་ཧཱུཾ་_88_,།​ ཧཱུྃ་ཧཱུྃ་_11_,།​ཧཱུཾ་ཧཱུཾ་_88_
[ཕཊ་_100_],ཕཊ་_100_,ཕཊ་_100_,ཕཊ་_100_,ཕཊ་_100_,ཕཊ་_100_,ཕཊ་_100_,ཕཊ་_100_,ཕཊ་_100_
[ཅེས་_100_],ཅེས་_100_,ཅེས་_100_,ཅེས་_100_,ཅེས་_100_,ཅེས་_100_,ཅེས་_100_,ཅེས་_100_,ཅེས་_100_
[དྲག་_100_],དྲག་_100_,དྲག་_100_,དྲག་_100_,དྲག་_100_,དྲག་_100_,དྲག་_100_,དྲག་_100_,དྲག་_100_
[པོའི་_100_],པོའི་_100_,པོའི་_100_,པོའི་_100_,པོའི་_100_,པོའི་_100_,པོའི་_100_,པོའི་_100_,པོའི་_100_
[སྒྲ་_100_],སྒྲ་_100_,སྒྲ་_100_,སྒྲ་_100_,སྒྲ་_100_,སྒྲ་_100_,སྒྲ་_100_,སྒྲ་_100_,སྒྲ་_100_
[ཡིས་_100_],ཡིས་_100_,ཡིས་_100_,ཡིས་_100_,ཡིས་_100_,ཡིས་_100_,ཡིས་_100_,ཡིས་_100_,ཡིས་_100_
[སྲིད་_100_],སྲིད་_100_,སྲིད་_100_,སྲིད་_100_,སྲིད་_100_,སྲིད་_100_,སྲིད་_100_,སྲིད་_100_,སྲིད་_100_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_
[གསུམ་_100_],གསུམ་_100_,གསུམ་_100_,གསུམ་_100_,གསུམ་_100_,གསུམ་_100_,གསུམ་_100_,གསུམ་_100_,གསུམ་_100_
[གྱི་_100_],གྱི་_100_,གྱི་_100_,གྱི་_100_,གྱི་_100_,གྱི་_100_,གྱི་_100_,གྱི་_100_,གྱི་_100_
[ཁོང་_100_],ཁོང་_100_,ཁོང་_100_,ཁོང་_100_,ཁོང་_100_,ཁོང་_100_,ཁོང་_100_,ཁོང་_100_,ཁོང་_100_
[ནི་_100_],ནི་_100_,ནི་_100_,ནི་_100_,ནི་_100_,ནི་_100_,ནི་_100_,ནི་_100_,ནི་_100_
[མ་_100_],མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_
[ལུས་_100_],ལུས་_100_,ལུས་_100_,ལུས་_100_,ལུས་_100_,ལུས་_100_,ལུས་_100_,ལུས་_100_,ལུས་_100_
[འགེངས་_100_],འགེངས་_100_,འགེངས་_100_,འགེངས་_100_,འགེངས་_100_,འགེངས་_100_,འགེངས་_100_,འགེངས་_100_,འགེངས་_100_
[ནུས་_100_],ནུས་_100_,ནུས་_100_,ནུས་_100_,ནུས་_100_,ནུས་_100_,ནུས་_100_,ནུས་_100_,ནུས་_100_
[པའི_100_],པའི_100_,པའི_100_,པའི_100_,པའི_100_,པའི_100_,པའི_100_,པའི_100_,པའི_100_
[། །​ཧ་ཧ་ཊ་ཊ་ཞེས་བཞད་སྒྲ་ཡིས་གང་_66_],། །​ཧ་ཧ་ཊ་ཊ་ཞེས་བཞད་སྒྲ་ཡིས་གང་_66_,། །​ཧཱ་ཧཱ་ཊྚཱ་ཊྚ་ཞེས་བཞད་གང་_11_,། །​ཧཱ་ཧཱ་ཊྚ་ཊྚ་ཞེས་བཞད་གང་_11_,། །​ཧ་ཧ་ཊ་ཊ་ཞེས་བཞད་སྒྲ་ཡིས་གང་_66_,། །​ཧ་ཧ་ཊ་ཊ་ཞེས་བཞད་སྒྲ་ཡིས་གང་_66_,། །​ཧ་ཧ་ཊ་ཊ་ཞེས་བཞད་སྒྲ་ཡིས་གང་_66_,། །​ ཧ་ཧ་ཊ་ཊ་”ཞེས་བཞད་སྒྲ་ཡིས་ཅིགང་_11_,། །​ཧ་ཧ་ཊ་ཊ་ཞེས་བཞད་སྒྲ་ཡིས་གང་_66_
[ཞིག་_100_],ཞིག་_100_,ཞིག་_100_,ཞིག་_100_,ཞིག་_100_,ཞིག་_100_,ཞིག་_100_,ཞིག་_100_,ཞིག་_100_
[དུས་_100_],དུས་_100_,དུས་_100_,དུས་_100_,དུས་_100_,དུས་_100_,དུས་_100_,དུས་_100_,དུས་_100_
[ཀུན་_100_],ཀུན་_100_,ཀུན་_100_,ཀུན་_100_,ཀུན་_100_,ཀུན་_100_,ཀུན་_100_,ཀུན་_100_,ཀུན་_100_
[དུ་_100_],དུ་_100_,དུ་_100_,དུ་_100_,དུ་_100_,དུ་_100_,དུ་_100_,དུ་_100_,དུ་_100_
[ནི་_100_],ནི་_100_,ནི་_100_,ནི་_100_,ནི་_100_,ནི་_100_,ནི་_100_,ནི་_100_,ནི་_100_
[ཤིན་_100_],ཤིན་_100_,ཤིན་_100_,ཤིན་_100_,ཤིན་_100_,ཤིན་_100_,ཤིན་_100_,ཤིན་_100_,ཤིན་_100_
[ཏུ་_100_],ཏུ་_100_,ཏུ་_100_,ཏུ་_100_,ཏུ་_100_,ཏུ་_100_,ཏུ་_100_,ཏུ་_100_,ཏུ་_100_
[འཇིགས་_100_],འཇིགས་_100_,འཇིགས་_100_,འཇིགས་_100_,འཇིགས་_100_,འཇིགས་_100_,འཇིགས་_100_,འཇིགས་_100_,འཇིགས་_100_
[མཛད་_100_],མཛད་_100_,མཛད་_100_,མཛད་_100_,མཛད་_100_,མཛད་_100_,མཛད་_100_,མཛད་_100_,མཛད་_100_
[ཅིང་_77_],ཅིང་_77_,ཅིང་པ_22_,ཅིང་པ_22_,ཅིང་_77_,ཅིང་_77_,ཅིང་_77_,ཅིང་_77_,ཅིང་_77_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_
[ཀཾ་_100_],ཀཾ་_100_,ཀཾ་_100_,ཀཾ་_100_,ཀཾ་_100_,ཀཾ་_100_,ཀཾ་_100_,ཀཾ་_100_,ཀཾ་_100_
[ཀཾ་_100_],ཀཾ་_100_,ཀཾ་_100_,ཀཾ་_100_,ཀཾ་_100_,ཀཾ་_100_,ཀཾ་_100_,ཀཾ་_100_,ཀཾ་_100_
[ཀཾ་_100_],ཀཾ་_100_,ཀཾ་_100_,ཀཾ་_100_,ཀཾ་_100_,ཀཾ་_100_,ཀཾ་_100_,ཀཾ་_100_,ཀཾ་_100_
[ཞེས་_100_],ཞེས་_100_,ཞེས་_100_,ཞེས་_100_,ཞེས་_100_,ཞེས་_100_,ཞེས་_100_,ཞེས་_100_,ཞེས་_100_
[ཐོད་_100_],ཐོད་_100_,ཐོད་_100_,ཐོད་_100_,ཐོད་_100_,ཐོད་_100_,ཐོད་_100_,ཐོད་_100_,ཐོད་_100_
[པའི་_100_],པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_
[ཕྲེང་_100_],ཕྲེང་_100_,ཕྲེང་_100_,ཕྲེང་_100_,ཕྲེང་_100_,ཕྲེང་_100_,ཕྲེང་_100_,ཕྲེང་_100_,ཕྲེང་_100_
[བས་_100_],བས་_100_,བས་_100_,བས་_100_,བས་_100_,བས་_100_,བས་_100_,བས་_100_,བས་_100_
[དབུ་_100_],དབུ་_100_,དབུ་_100_,དབུ་_100_,དབུ་_100_,དབུ་_100_,དབུ་_100_,དབུ་_100_,དབུ་_100_
[ལ་_100_],ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_
[སྤྲས་_100_],སྤྲས་_100_,སྤྲས་_100_,སྤྲས་_100_,སྤྲས་_100_,སྤྲས་_100_,སྤྲས་_100_,སྤྲས་_100_,སྤྲས་_100_
[ཤིང་_100_],ཤིང་_100_,ཤིང་_100_,ཤིང་_100_,ཤིང་_100_,ཤིང་_100_,ཤིང་_100_,ཤིང་_100_,ཤིང་_100_
[ནག་_100_],ནག་_100_,ནག་_100_,ནག་_100_,ནག་_100_,ནག་_100_,ནག་_100_,ནག་_100_,ནག་_100_
[པོའི་_100_],པོའི་_100_,པོའི་_100_,པོའི་_100_,པོའི་_100_,པོའི་_100_,པོའི་_100_,པོའི་_100_,པོའི་_100_
[མཐུ་དང་_66_],མཐུ་དང་_66_,མཆུ་དང་_22_,མཆུ་དང་_22_,མཐུ་དང་_66_,མཐུ་དང་_66_,མཐུ་དང་_66_,མཐུ་༧དང་_11_,མཐུ་དང་_66_
[མཚུངས་_100_],མཚུངས་_100_,མཚུངས་_100_,མཚུངས་_100_,མཚུངས་_100_,མཚུངས་_100_,མཚུངས་_100_,མཚུངས་_100_,མཚུངས་_100_
[པའི་_100_],པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_
[སྐུ_100_],སྐུ_100_,སྐུ_100_,སྐུ_100_,སྐུ_100_,སྐུ_100_,སྐུ_100_,སྐུ_100_,སྐུ_100_
[། །​བྷྲུཾ་བྷྲུཾ་བྷྲུཾ་_88_],། །​བྷྲུཾ་བྷྲུཾ་བྷྲུཾ་_88_,། །​བྷྲུཾ་བྷྲུཾ་བྷྲུཾ་_88_,། །​བྷྲུཾ་བྷྲུཾ་བྷྲུཾ་_88_,། །​བྷྲུཾ་བྷྲུཾ་བྷྲུཾ་_88_,། །​བྷྲུཾ་བྷྲུཾ་བྷྲུཾ་_88_,། །​བྷྲུཾ་བྷྲུཾ་བྷྲུཾ་_88_,། །​ ཧཱུཾ་ཧཱུཾ་ཧཱུཾ་_11_,། །​བྷྲུཾ་བྷྲུཾ་བྷྲུཾ་_88_
[ཞེས་_100_],ཞེས་_100_,ཞེས་_100_,ཞེས་_100_,ཞེས་_100_,ཞེས་_100_,ཞེས་_100_,ཞེས་_100_,ཞེས་_100_
[ཁྲོས་_100_],ཁྲོས་_100_,ཁྲོས་_100_,ཁྲོས་_100_,ཁྲོས་_100_,ཁྲོས་_100_,ཁྲོས་_100_,ཁྲོས་_100_,ཁྲོས་_100_
[པའི་_100_],པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_
[མཆོག་_100_],མཆོག་_100_,མཆོག་_100_,མཆོག་_100_,མཆོག་_100_,མཆོག་_100_,མཆོག་_100_,མཆོག་_100_,མཆོག་_100_
[གི་_100_],གི་_100_,གི་_100_,གི་_100_,གི་_100_,གི་_100_,གི་_100_,གི་_100_,གི་_100_
[ཁྲོ་_100_],ཁྲོ་_100_,ཁྲོ་_100_,ཁྲོ་_100_,ཁྲོ་_100_,ཁྲོ་_100_,ཁྲོ་_100_,ཁྲོ་_100_,ཁྲོ་_100_
[གཉེར་_100_],གཉེར་_100_,གཉེར་_100_,གཉེར་_100_,གཉེར་_100_,གཉེར་_100_,གཉེར་_100_,གཉེར་_100_,གཉེར་_100_
[འཇིགས་_100_],འཇིགས་_100_,འཇིགས་_100_,འཇིགས་_100_,འཇིགས་_100_,འཇིགས་_100_,འཇིགས་_100_,འཇིགས་_100_,འཇིགས་_100_
[མཛད་_100_],མཛད་_100_,མཛད་_100_,མཛད་_100_,མཛད་_100_,མཛད་_100_,མཛད་_100_,མཛད་_100_,མཛད་_100_
[འཇིགས་_100_],འཇིགས་_100_,འཇིགས་_100_,འཇིགས་_100_,འཇིགས་_100_,འཇིགས་_100_,འཇིགས་_100_,འཇིགས་_100_,འཇིགས་_100_
[པའི་ཁྭ་_55_],པའི་ཁྭ་_55_,པའི་_22_,པའི་_22_,པ་ཁྭ་_11_,པའི་ཁྭ་_55_,པའི་ཁྭ་_55_,པའི་ཁུ་_11_,པའི་ཁྭ་_55_
[གདངས་_100_],གདངས་_100_,གདངས་_100_,གདངས་_100_,གདངས་_100_,གདངས་_100_,གདངས་_100_,གདངས་_100_,གདངས་_100_
[ཤ་_100_],ཤ་_100_,ཤ་_100_,ཤ་_100_,ཤ་_100_,ཤ་_100_,ཤ་_100_,ཤ་_100_,ཤ་_100_
[ཟ་_100_],ཟ་_100_,ཟ་_100_,ཟ་_100_,ཟ་_100_,ཟ་_100_,ཟ་_100_,ཟ་_100_,ཟ་_100_
[ཞིང་_100_],ཞིང་_100_,ཞིང་_100_,ཞིང་_100_,ཞིང་_100_,ཞིང་_100_,ཞིང་_100_,ཞིང་_100_,ཞིང་_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_
[དབུ་_100_],དབུ་_100_,དབུ་_100_,དབུ་_100_,དབུ་_100_,དབུ་_100_,དབུ་_100_,དབུ་_100_,དབུ་_100_
[སྐྲ་_100_],སྐྲ་_100_,སྐྲ་_100_,སྐྲ་_100_,སྐྲ་_100_,སྐྲ་_100_,སྐྲ་_100_,སྐྲ་_100_,སྐྲ་_100_
[དང་_100_],དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_
[ནི་སྨ་ར་ཆེས་_66_],ནི་སྨ་ར་ཆེས་_66_,ནི་རྨ་ར་ཆེར་_22_,ནི་རྨ་ར་ཆེར་_22_,ནི་སྨ་ར་ཆེས་_66_,ནི་སྨ་ར་ཆེས་_66_,ནི་སྨ་ར་ཆེས་_66_,ནི་སྨ་ར་ཆེས་_66_,ནི་སྨར་ཆེས་_11_
[སེར་_100_],སེར་_100_,སེར་_100_,སེར་_100_,སེར་_100_,སེར་_100_,སེར་_100_,སེར་_100_,སེར་_100_
[ཉེ་_100_],ཉེ་_100_,ཉེ་_100_,ཉེ་_100_,ཉེ་_100_,ཉེ་_100_,ཉེ་_100_,ཉེ་_100_,ཉེ་_100_
[བར་_100_],བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_
[སྤྱོད་_100_],སྤྱོད་_100_,སྤྱོད་_100_,སྤྱོད་_100_,སྤྱོད་_100_,སྤྱོད་_100_,སྤྱོད་_100_,སྤྱོད་_100_,སྤྱོད་_100_
[པའི་_100_],པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_
[ཞིང་_100_],ཞིང་_100_,ཞིང་_100_,ཞིང་_100_,ཞིང་_100_,ཞིང་_100_,ཞིང་_100_,ཞིང་_100_,ཞིང་_100_
[སྐྱོང་_88_],སྐྱོང་_88_,སྐྱོང་_88_,སྐྱོང་_88_,སྐྱོང་_88_,སྐྱོང་_88_,སྐྱོང་_88_,སྐྱོང་_88_,སྐྱོད་_11_
[ཁྱོད་_100_],ཁྱོད་_100_,ཁྱོད་_100_,ཁྱོད་_100_,ཁྱོད་_100_,ཁྱོད་_100_,ཁྱོད་_100_,ཁྱོད་_100_,ཁྱོད་_100_
[ཀྱིས་_100_],ཀྱིས་_100_,ཀྱིས་_100_,ཀྱིས་_100_,ཀྱིས་_100_,ཀྱིས་_100_,ཀྱིས་_100_,ཀྱིས་_100_,ཀྱིས་_100_
[སྲུང་_100_],སྲུང་_100_,སྲུང་_100_,སྲུང་_100_,སྲུང་_100_,སྲུང་_100_,སྲུང་_100_,སྲུང་_100_,སྲུང་_100_
[བར་_100_],བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_
[མཛོད_100_],མཛོད_100_,མཛོད_100_,མཛོད_100_,མཛོད_100_,མཛོད_100_,མཛོད_100_,མཛོད_100_,མཛོད_100_
[། །​_88_],། །​_88_,། །​_88_,། །​_88_,། །​_88_,། །​_88_,། །​_88_,། རྒྱུ་།_11_,། །​_88_
[རཾ་_100_],རཾ་_100_,རཾ་_100_,རཾ་_100_,རཾ་_100_,རཾ་_100_,རཾ་_100_,རཾ་_100_,རཾ་_100_
[རཾ་_100_],རཾ་_100_,རཾ་_100_,རཾ་_100_,རཾ་_100_,རཾ་_100_,རཾ་_100_,རཾ་_100_,རཾ་_100_
[རཾ་_100_],རཾ་_100_,རཾ་_100_,རཾ་_100_,རཾ་_100_,རཾ་_100_,རཾ་_100_,རཾ་_100_,རཾ་_100_
[ཞེས་_100_],ཞེས་_100_,ཞེས་_100_,ཞེས་_100_,ཞེས་_100_,ཞེས་_100_,ཞེས་_100_,ཞེས་_100_,ཞེས་_100_
[སྤྱན་_100_],སྤྱན་_100_,སྤྱན་_100_,སྤྱན་_100_,སྤྱན་_100_,སྤྱན་_100_,སྤྱན་_100_,སྤྱན་_100_,སྤྱན་_100_
[མར་_77_],མར་_77_,དམར་_22_,དམར་_22_,མར་_77_,མར་_77_,མར་_77_,མར་_77_,མར་_77_
[འཁྲུག་_100_],འཁྲུག་_100_,འཁྲུག་_100_,འཁྲུག་_100_,འཁྲུག་_100_,འཁྲུག་_100_,འཁྲུག་_100_,འཁྲུག་_100_,འཁྲུག་_100_
[ཅིང་_100_],ཅིང་_100_,ཅིང་_100_,ཅིང་_100_,ཅིང་_100_,ཅིང་_100_,ཅིང་_100_,ཅིང་_100_,ཅིང་_100_
[བསྒྱུར་མཛད་ཀྲུཾ་ཀྲུཾ་ཀྲུཾ་_66_],བསྒྱུར་མཛད་ཀྲུཾ་ཀྲུཾ་ཀྲུཾ་_66_,སྒྱུར་མཛད་ཀྲུཾ་ཀྲུཾ་ཀྲུཾ་_22_,སྒྱུར་མཛད་ཀྲུཾ་ཀྲུཾ་ཀྲུཾ་_22_,བསྒྱུར་མཛད་ཀྲུཾ་ཀྲུཾ་ཀྲུཾ་_66_,བསྒྱུར་མཛད་ཀྲུཾ་ཀྲུཾ་ཀྲུཾ་_66_,བསྒྱུར་མཛད་ཀྲུཾ་ཀྲུཾ་ཀྲུཾ་_66_,བསྒྱུར་”མཛད་ཧཱུཾ་ཧཱུཾ་ཧཱུཾ་_11_,བསྒྱུར་མཛད་ཀྲུཾ་ཀྲུཾ་ཀྲུཾ་_66_
[ཞེས་_100_],ཞེས་_100_,ཞེས་_100_,ཞེས་_100_,ཞེས་_100_,ཞེས་_100_,ཞེས་_100_,ཞེས་_100_,ཞེས་_100_
[རབ་_100_],རབ་_100_,རབ་_100_,རབ་_100_,རབ་_100_,རབ་_100_,རབ་_100_,རབ་_100_,རབ་_100_
[སྒྲོགས་_100_],སྒྲོགས་_100_,སྒྲོགས་_100_,སྒྲོགས་_100_,སྒྲོགས་_100_,སྒྲོགས་_100_,སྒྲོགས་_100_,སྒྲོགས་_100_,སྒྲོགས་_100_
[སྤྱན་_100_],སྤྱན་_100_,སྤྱན་_100_,སྤྱན་_100_,སྤྱན་_100_,སྤྱན་_100_,སྤྱན་_100_,སྤྱན་_100_,སྤྱན་_100_
